PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895668	1473275423030	1473275423103	l	76
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895680	1473275423142	1473275423199	y	89
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895688	1473275423199	1473275423271	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895697	1473275423382	1473275423438	h	72
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895705	1473275423518	1473275423575	i	73
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895812	1473275423607	1473275423630	d	83
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895821	1473275423671	1473275423735	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895831	1473275424103	1473275424151	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895844	1473275424231	1473275424287	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895852	1473275424398	1473275424471	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895862	1473275425063	1473275425126	s	83
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895871	1473275425182	1473275425239	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895898	1473275425335	1473275425398	t	84
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895908	1473275425446	1473275425510	h	72
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895914	1473275425582	1473275425655	i	73
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895919	1473275425702	1473275425758	r	82
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51895926	1473275425926	1473275425982	d	68
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896064	1473275426030	1473275426078	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896076	1473275427015	1473275427086	e	69
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896089	1473275427222	1473275427286	v	86
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896099	1473275427342	1473275427398	e	69
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896107	1473275427438	1473275427502	n	78
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896227	1473275427982	1473275428046	t	84
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896229	1473275428070	1473275428142	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896234	1473275428334	1473275428359	n	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896237	1473275428686	1473275428742	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896242	1473275428830	1473275428894	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896245	1473275429126	1473275429246	o	79
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896300	1473275429750	1473275429798	n	78
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896308	1473275429880	1473275429942	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896314	1473275429966	1473275430046	t	84
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896322	1473275430047	1473275430102	h	72
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896325	1473275430102	1473275430158	e	69
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896411	1473275430190	1473275430238	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896415	1473275430326	1473275430735	SHIFT	16
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896420	1473275430679	1473275430736	E	69
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896426	1473275431327	1473275431391	u	85
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896434	1473275431463	1473275431543	r	82
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896440	1473275431703	1473275431759	o	79
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896537	1473275432207	1473275432247	p	80
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896543	1473275432343	1473275432407	e	69
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896548	1473275432823	1473275432879	a	65
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896558	1473275432911	1473275432975	n	78
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896565	1473275433127	1473275433191	 	32
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896633	1473275433327	1473275433687	SHIFT	16
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896637	1473275433623	1473275433687	T	84
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896643	1473275433823	1473275433919	o	79
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896647	1473275433863	1473275433935	u	85
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896653	1473275433975	1473275434039	r	82
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896661	1473275434127	1473275434183	/	191
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896923	1473275435207	1473275435239	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896924	1473275435359	1473275435407	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896926	1473275435455	1473275435511	.	190
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896929	1473275436055	1473275436119	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896933	1473275436191	1473275436231	BKSP	8
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896938	1473275436983	1473275437039	u	85
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896945	1473275437095	1473275437143	r	82
100008	1091062	He was playing only his third event on the European Tour.	He was playing only his third event on the European Tour.	51896957	1473275437407	1473275437463	.	190
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897276	1473275444424	1473275444615	SHIFT	16
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897271	1473275444519	1473275444591	M	77
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897280	1473275444671	1473275444735	o	79
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897286	1473275444839	1473275444935	n	78
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897294	1473275444903	1473275444991	i	73
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897303	1473275445047	1473275445111	t	84
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897333	1473275445135	1473275445199	o	79
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897337	1473275445223	1473275445288	r	82
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897341	1473275445320	1473275445383	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897343	1473275445575	1473275445671	h	72
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897362	1473275445631	1473275445711	i	73
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897364	1473275445727	1473275445783	s	83
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897369	1473275445807	1473275445879	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897374	1473275445991	1473275446055	p	80
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897379	1473275446079	1473275446135	r	82
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897383	1473275446175	1473275446247	o	79
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897404	1473275446415	1473275446503	g	71
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897405	1473275446463	1473275446559	r	82
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897406	1473275446703	1473275446767	e	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897407	1473275446919	1473275446951	s	83
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897408	1473275447039	1473275447095	s	83
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897457	1473275447152	1473275447223	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897460	1473275447343	1473275447407	o	79
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897465	1473275447799	1473275447863	v	86
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897470	1473275447991	1473275448055	r	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897485	1473275448103	1473275448168	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897489	1473275448192	1473275448256	t	84
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897493	1473275448264	1473275448336	h	72
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897499	1473275448336	1473275448392	e	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897505	1473275448424	1473275448488	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897558	1473275448608	1473275448672	n	78
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897561	1473275448800	1473275448912	e	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897564	1473275448913	1473275449024	x	88
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897567	1473275449000	1473275449056	t	84
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897569	1473275449080	1473275449144	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897600	1473275449296	1473275449408	f	70
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897605	1473275449376	1473275449472	e	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897611	1473275449432	1473275449520	w	87
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897617	1473275449520	1473275449584	 	32
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897623	1473275449784	1473275449872	w	87
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897643	1473275449968	1473275450024	e	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897646	1473275450096	1473275450160	e	69
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897648	1473275450184	1473275450240	k	75
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897652	1473275450264	1473275450320	s	83
100008	1091096	Monitor his progress over the next few weeks.	Monitor his progress over the next few weeks.	51897657	1473275450384	1473275450432	.	190
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898078	1473275456360	1473275456672	SHIFT	16
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898083	1473275456584	1473275456672	W	87
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898090	1473275456695	1473275456768	h	72
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898094	1473275456808	1473275456871	a	65
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898099	1473275456888	1473275456968	t	84
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898105	1473275456968	1473275457040	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898121	1473275457216	1473275457319	i	73
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898126	1473275457264	1473275457359	n	78
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898134	1473275457439	1473275457496	f	70
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898140	1473275457496	1473275457552	o	79
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898145	1473275457583	1473275457656	r	82
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898191	1473275457657	1473275457712	m	77
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898197	1473275458056	1473275458127	a	65
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898204	1473275458240	1473275458295	t	84
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898214	1473275458335	1473275458512	i	73
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898293	1473275458392	1473275458527	o	79
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898297	1473275458464	1473275458551	n	78
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898305	1473275458760	1473275458847	,	188
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898310	1473275458824	1473275458903	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898317	1473275459264	1473275459319	i	73
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898324	1473275459351	1473275459407	f	70
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898328	1473275459439	1473275459512	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898349	1473275459552	1473275459615	a	65
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898355	1473275459655	1473275459751	n	78
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898362	1473275459752	1473275459824	y	89
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898371	1473275460032	1473275460104	,	188
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898377	1473275460104	1473275460168	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898497	1473275461135	1473275461207	d	68
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898501	1473275461208	1473275461263	o	79
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898507	1473275461351	1473275461415	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898513	1473275461599	1473275461743	w	87
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898615	1473275461703	1473275461775	e	69
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898617	1473275461799	1473275461863	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898621	1473275462479	1473275462551	o	79
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898626	1473275462719	1473275462799	w	87
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898630	1473275462815	1473275462903	e	69
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898636	1473275463087	1473275463183	 	32
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898886	1473275463743	1473275463895	h	72
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898890	1473275463871	1473275463967	i	73
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898894	1473275464023	1473275464071	m	77
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898902	1473275464143	1473275464807	SHIFT	16
100008	1091111	What information, if any, do we owe him?	What information, if any, do we owe him?	51898898	1473275464671	1473275464735	?	191
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899352	1473275471512	1473275471816	SHIFT	16
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899353	1473275471728	1473275471817	W	87
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899354	1473275471920	1473275471976	e	69
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899356	1473275472016	1473275472072	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899360	1473275472288	1473275472376	c	67
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899363	1473275472439	1473275472504	l	76
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899382	1473275472559	1473275472655	e	69
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899385	1473275472631	1473275472727	a	65
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899390	1473275472767	1473275472831	n	78
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899394	1473275472912	1473275472999	e	69
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899439	1473275472968	1473275473056	d	68
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899444	1473275473096	1473275473168	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899447	1473275473304	1473275473376	h	72
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899449	1473275473352	1473275473432	i	73
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899452	1473275473511	1473275473583	m	77
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899455	1473275473688	1473275473759	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899520	1473275473975	1473275474095	u	85
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899527	1473275474055	1473275474183	p	80
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899534	1473275474159	1473275474232	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899539	1473275474632	1473275474728	a	65
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899596	1473275474672	1473275474751	s	83
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899599	1473275474775	1473275474840	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899603	1473275475008	1473275475120	w	87
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899607	1473275475072	1473275475151	e	69
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899611	1473275475273	1473275475312	l	76
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899616	1473275475391	1473275475463	l	76
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899680	1473275475536	1473275475608	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899684	1473275475672	1473275475768	a	65
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899689	1473275475696	1473275475799	s	83
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899693	1473275475823	1473275475880	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899701	1473275476280	1473275476399	w	87
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899760	1473275476343	1473275476431	e	69
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899765	1473275476447	1473275476528	 	32
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899770	1473275476808	1473275476879	c	67
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899774	1473275476951	1473275477048	o	79
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899780	1473275477008	1473275477095	u	85
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899785	1473275477151	1473275477224	l	76
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899963	1473275477247	1473275477303	d	68
100008	1091140	We cleaned him up as well as we could.	We cleaned him up as well as we could.	51899967	1473275477367	1473275477439	.	190
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900622	1473275484480	1473275484896	SHIFT	16
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900619	1473275484808	1473275484864	I	73
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900628	1473275484976	1473275485040	 	32
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900631	1473275485856	1473275485936	d	68
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900637	1473275485976	1473275486080	o	79
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900785	1473275486040	1473275486104	n	78
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900790	1473275486744	1473275486791	'	222
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900796	1473275486848	1473275486912	t	84
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900803	1473275487264	1473275487312	 	32
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900809	1473275487760	1473275487824	h	72
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900815	1473275487840	1473275487904	a	65
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900852	1473275488016	1473275488112	v	86
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900855	1473275488048	1473275488143	e	69
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900863	1473275488144	1473275488217	 	32
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900872	1473275488272	1473275488544	SHIFT	16
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900867	1473275488384	1473275488448	L	76
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900876	1473275488576	1473275488624	o	79
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900965	1473275488744	1473275488840	s	83
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900970	1473275488792	1473275488855	t	84
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900979	1473275488928	1473275488976	 	32
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900985	1473275489320	1473275489600	SHIFT	16
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900992	1473275489512	1473275489601	C	67
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51900996	1473275489720	1473275489808	r	82
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901076	1473275489928	1473275489992	e	69
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901081	1473275490056	1473275490120	e	69
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901089	1473275490151	1473275490232	k	75
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901097	1473275490376	1473275490432	 	32
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901106	1473275491016	1473275491064	y	89
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901311	1473275491224	1473275491320	e	69
100008	1091168	I don't have Lost Creek yet - hopefully before you leave.	I don't have Lost Creek yet - hopefully before you leave.	51901320	1473275491288	1473275491368	t	84
