PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895474	1473275419375	1473275419443	p	80
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895479	1473275419459	1473275419573	a	65
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895482	1473275419573	1473275419655	c	67
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895485	1473275419766	1473275419870	t	84
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895490	1473275419870	1473275419984	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895549	1473275420095	1473275420144	h	72
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895554	1473275420145	1473275420316	a	65
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895559	1473275420261	1473275420376	s	83
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895569	1473275420501	1473275420592	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895575	1473275420655	1473275420805	n	78
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895644	1473275420755	1473275420839	o	79
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895645	1473275420886	1473275420972	t	84
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895648	1473275420972	1473275421037	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895653	1473275421100	1473275421215	e	69
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895657	1473275421294	1473275421376	n	78
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895664	1473275421501	1473275421604	t	84
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895811	1473275422516	1473275422608	i	73
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895820	1473275422716	1473275422855	r	82
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895830	1473275422788	1473275422917	e	69
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895843	1473275423026	1473275423096	l	76
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895850	1473275423236	1473275423389	y	89
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895925	1473275423351	1473275423421	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895932	1473275423500	1473275423647	c	67
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895939	1473275423589	1473275423672	a	65
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895945	1473275423703	1473275423783	l	76
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895951	1473275423861	1473275423926	m	77
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51895960	1473275423988	1473275424148	e	69
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896053	1473275424320	1473275424372	d	68
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896062	1473275424497	1473275424576	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896070	1473275424952	1473275425037	t	84
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896073	1473275425085	1473275425138	h	72
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896084	1473275425172	1473275425221	e	69
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896132	1473275425238	1473275425305	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896135	1473275425430	1473275425478	n	78
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896144	1473275425509	1473275425655	a	65
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896151	1473275425608	1473275425688	t	84
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896155	1473275425782	1473275425917	i	73
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896252	1473275425844	1473275425977	o	79
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896257	1473275426024	1473275426119	n	78
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896261	1473275426338	1473275426406	'	222
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896262	1473275426484	1473275426587	s	83
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896266	1473275426619	1473275426721	 	32
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896268	1473275427114	1473275427191	n	78
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896346	1473275427227	1473275427376	e	69
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896349	1473275427309	1473275427439	r	82
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896353	1473275427704	1473275427820	v	86
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896358	1473275427852	1473275428073	e	69
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896392	1473275427984	1473275428106	s	83
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896398	1473275428215	1473275428284	.	190
100007	1091059	But the pact has not entirely calmed the nation's nerves.	But the pact has not entirely calmed the nation's nerves. 	51896403	1473275428320	1473275428422	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896692	1473275430864	1473275431107	SHIFT	16
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896694	1473275430990	1473275431208	W	87
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896696	1473275431169	1473275431283	e	69
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896700	1473275431408	1473275431477	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896704	1473275431570	1473275431621	p	80
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896707	1473275431731	1473275431831	r	82
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896741	1473275431850	1473275431953	o	79
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896745	1473275432156	1473275432205	b	66
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896750	1473275432283	1473275432387	a	65
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896753	1473275432371	1473275432453	b	66
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896755	1473275432547	1473275432628	l	76
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896787	1473275432688	1473275432839	y	89
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896791	1473275432785	1473275432873	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896796	1473275432998	1473275433087	h	72
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896799	1473275433101	1473275433282	a	65
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896819	1473275433202	1473275433343	v	86
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896821	1473275433295	1473275433391	e	69
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896823	1473275433406	1473275433492	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896827	1473275433508	1473275433592	t	84
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896830	1473275433608	1473275433810	o	79
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896952	1473275433758	1473275433859	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896958	1473275434424	1473275434492	d	68
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896968	1473275434570	1473275434637	i	73
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896971	1473275435563	1473275435755	s	83
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896979	1473275435704	1473275435833	c	67
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51896984	1473275436021	1473275436105	u	85
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897030	1473275436215	1473275436305	s	83
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897035	1473275436414	1473275436497	s	83
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897040	1473275436584	1473275436650	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897044	1473275436843	1473275436925	t	84
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897047	1473275437066	1473275437261	r	82
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897106	1473275437187	1473275437362	a	65
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897111	1473275438164	1473275438310	d	68
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897116	1473275438259	1473275438388	e	69
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897120	1473275438419	1473275438504	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897123	1473275438613	1473275438678	b	66
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897126	1473275438725	1473275438776	e	69
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897151	1473275438902	1473275438970	h	72
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897155	1473275439048	1473275439185	a	65
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897160	1473275439359	1473275439457	v	86
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897164	1473275439473	1473275439626	i	73
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897229	1473275439573	1473275439645	o	79
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897237	1473275439801	1473275439898	r	82
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897241	1473275440156	1473275440236	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897245	1473275440268	1473275440377	a	65
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897248	1473275440377	1473275440442	n	78
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897253	1473275440489	1473275440554	d	68
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897299	1473275440554	1473275440635	 	32
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897307	1473275440791	1473275440888	m	77
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897314	1473275440903	1473275441054	a	65
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897323	1473275441002	1473275441085	r	82
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897330	1473275441196	1473275441260	g	71
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897370	1473275441292	1473275441391	i	73
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897375	1473275441469	1473275441558	n	78
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897378	1473275441730	1473275441853	/	191
100007	1091084	We probably have to discuss trade behavior and margin.	We probably have to discuss trade behavior and margin/ 	51897382	1473275441915	1473275442051	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897656	1473275444215	1473275444509	SHIFT	16
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897661	1473275444419	1473275444588	W	87
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897664	1473275444947	1473275445026	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897667	1473275445386	1473275445500	'	222
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897671	1473275445971	1473275446109	v	86
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897729	1473275446067	1473275446186	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897732	1473275446186	1473275446275	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897735	1473275446400	1473275446503	p	80
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897740	1473275446985	1473275447042	u	85
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897744	1473275447090	1473275447158	r	82
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897749	1473275447346	1473275447509	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897892	1473275447440	1473275447557	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897900	1473275447807	1473275447859	u	85
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897908	1473275448393	1473275448474	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897916	1473275448521	1473275448603	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897920	1473275448775	1473275448858	u	85
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897924	1473275448936	1473275449019	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897928	1473275449191	1473275449274	d	68
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51897931	1473275449320	1473275449404	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898024	1473275449593	1473275449658	o	79
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898026	1473275449721	1473275449771	t	84
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898028	1473275450005	1473275450158	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898031	1473275450093	1473275450221	r	82
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898035	1473275450424	1473275450492	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898039	1473275450570	1473275450626	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898042	1473275450845	1473275450924	h	72
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898161	1473275450956	1473275451057	t	84
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898164	1473275451182	1473275451324	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898168	1473275451276	1473275451358	r	82
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898173	1473275451514	1473275451592	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898177	1473275452908	1473275452908	o	79
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898337	1473275453555	1473275453670	p	80
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898340	1473275453749	1473275453837	t	84
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898345	1473275454245	1473275454395	i	73
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898350	1473275454341	1473275454436	o	79
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898357	1473275454545	1473275454625	n	78
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898419	1473275454722	1473275454770	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898425	1473275454863	1473275454960	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898432	1473275455054	1473275455217	a	65
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898438	1473275455181	1473275455265	n	78
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898441	1473275455332	1473275455412	d	68
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898526	1473275455413	1473275455518	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898532	1473275455643	1473275455786	a	65
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898538	1473275456070	1473275456201	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898541	1473275456264	1473275456344	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898545	1473275456354	1473275456487	a	65
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898659	1473275456436	1473275456535	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898664	1473275456801	1473275456970	r	82
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898670	1473275456901	1473275457064	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898679	1473275457204	1473275457291	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898686	1473275457872	1473275457969	l	76
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898690	1473275458064	1473275458117	u	85
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898865	1473275458652	1473275458704	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898867	1473275458767	1473275458849	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898870	1473275459213	1473275459275	u	85
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898873	1473275459354	1473275459404	l	76
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898874	1473275459498	1473275459586	t	84
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898876	1473275459618	1473275459710	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898878	1473275460187	1473275460373	w	87
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898987	1473275460285	1473275460449	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898993	1473275460891	1473275460974	'	222
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898996	1473275461036	1473275461249	v	86
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51898999	1473275461184	1473275461285	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899002	1473275461426	1473275461509	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899007	1473275461667	1473275461743	m	77
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899041	1473275461755	1473275461851	a	65
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899043	1473275461866	1473275461955	d	68
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899050	1473275462080	1473275462186	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899056	1473275462225	1473275462292	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899065	1473275462340	1473275462441	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899107	1473275462441	1473275462524	o	79
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899113	1473275462602	1473275462691	m	77
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899121	1473275462753	1473275462852	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899129	1473275462867	1473275462969	 	32
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899132	1473275463063	1473275463153	p	80
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899217	1473275463186	1473275463238	r	82
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899223	1473275463443	1473275463492	g	71
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899235	1473275463805	1473275463942	r	82
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899243	1473275463891	1473275464067	e	69
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899249	1473275464161	1473275464240	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899402	1473275464335	1473275464387	s	83
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899405	1473275464763	1473275464817	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899409	1473275464868	1473275464920	BKSP	8
100007	1091107	We've pursued other options and as a result we've made some progress.	We've pursued othter options and as a result we've made some progress. 	51899413	1473275464998	1473275465086	BKSP	8
